,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,localizations.en-GB.title,localizations.en-GB.description,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
120,V1hLW1RF02c,2017-01-28 11:41:22+00:00,"['Vegan', 'babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'news', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'women', 'girls', 'healthy', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'meal', 'plan', 'ideas', 'tips', 'old']",2,Tesco (v) | Grocery Haul | #7,"Another old Vegan Tesco shopping haul that managed to upload.

Music: 

Spins and Never Falls by Blue Dot Sessions
http://freemusicarchive.org/music/Blue_Dot_Sessions/TinyTiny_Trio/Spins_and_Never_Falls",135,4,0,1215,false,public,"[array([[[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,20,34,2379,0.0008406893652795292,0.0016813787305590584,0.05674653215636822,0.02962962962962963,Saturday,January,0,2,0,0.0,0.0
121,Vg1X6w1AVyM,2017-01-20 16:55:38+00:00,"['Vegan', 'babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'news', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'women', 'girls', 'healthy', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'meal', 'plan', 'ideas', 'tips', 'vegan tag', 'collab']",10,Vegan chit-chat | The vegan tag,"Hi my lovelies, here is my vegan tag. Hope you enjoy! If you have any questions or video suggestions, please leave a comment. Check out these awesome vegan youtubers below :) 

Ralph Smart https://www.youtube.com/user/Kemetprince1
Jenny Mustard https://www.youtube.com/channel/UC7fPf1yuGaYFmbxe0ZrshWw
Freelee https://www.youtube.com/user/Freelea
EarthlingEd https://www.youtube.com/channel/UCVRrGAcUc7cblUzOhI1KfFg
The Vegan Activist https://www.youtube.com/channel/UCE0yGL4Bgs2QNomOrslyLtw
Cheap Lazy Vegan https://www.youtube.com/channel/UCEjkioV3LO_OIUaSWRxFZ3A
Hi-Lesley Ann Vlogs https://www.youtube.com/channel/UC_LSg779fAcceX54toakHig
Vegan Geezer: https://www.youtube.com/channel/UCjLhciYmZrIlzT6EyIAhuxQ
Liv's Healthy Life: https://www.youtube.com/channel/UCtuwIdM0Zx7xCiZSa_clRzw/videos
Hench Herbivore: https://www.youtube.com/channel/UC2ZWX3GJfAIeRFWN91t09ww
Antastesia https://www.youtube.com/channel/UCDPxVSjvT-KyQhAetmYTWcg

Music by: DISL Automatic / Plant Based BIGness https://www.youtube.com/channel/UC9z18Qszd-ZpJ7jq22wyqNA

QUESTIONS: 

- When/why did you go vegan?
- What or who inspired you to go vegan?
- Fave vegan documentary?
- What vegan diet do you follow?
- Is anyone in your family vegan?
-  Do you know any vegans in real life?
- Fave vegan dishes?
- What is your stance on buying cruelty free when their parent company isn't?
- How do you react to interactions with meat eaters?
- Fave vegan Youtubers?",147,8,0,2280,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,6,149,35,2387,0.0041893590280687055,0.0033514872224549644,0.06158357771260997,0.05442176870748299,Friday,January,2,0,31,0.0,0.9861
122,_-5Ovi-2MoA,2017-01-16 20:32:45+00:00,"['Vegan', 'babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'life', 'advice', 'truth', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'women', 'girls', 'healthy', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'meal', 'plan', 'ideas', 'tips', 'whsmith', 'lunch haul', 'boss', 'manager', 'help', 'funny', 'heath and heather', 'fennel', 'herbal tea', 'jazz music']",2,WHSmith (v) | Lunch Haul | JAN '16,"Vegan lunch haul from WHSmith lunch 

Music: 

Velvet LAdder by Blue Dot Sessions http://freemusicarchive.org/music/Blue_Dot_Sessions/TinyTiny_Trio/Velvet_Ladder

The Caspian Sea by Blue Dot Sessions
http://freemusicarchive.org/music/Blue_Dot_Sessions/TinyTiny_Trio/The_Caspian_Sea",55,3,0,1155,false,public,"[array([[[6, 0, 7],
        [6, 0, 7],
        [6, 0, 7],
        ...,
        [0, 0, 7],
        [0, 0, 7],
        [0, 0, 7]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[0, 3, 0],
        [0, 3, 0],
        [0, 3, 0],
        ...,
        [0, 2, 0],
        [0, 2, 0],
        [0, 2, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,8,22,40,2391,0.000836470096194061,0.0012547051442910915,0.02300292764533668,0.05454545454545454,Monday,January,0,2,0,0.0,0.0
123,BpaTsrvYzpU,2017-01-16 19:48:16+00:00,"['Vegan', 'babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'news', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'women', 'girls', 'healthy', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'meal', 'plan', 'ideas', 'tips', 'update', 'where have I been', '2017', 'donate', 'help', 'videos', 'depression', 'anxiety']",4,Where have I been 2017?,A quick update video.,19,3,0,175,false,public,"[array([[[0, 1, 4],
        [0, 1, 4],
        [0, 1, 4],
        ...,
        [0, 1, 4],
        [0, 1, 4],
        [0, 1, 4]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,5,4,41,2391,0.001672940192388122,0.0012547051442910915,0.00794646591384358,0.15789473684210525,Monday,January,1,4,0,0.0,0.0
124,x2K8FoocD5s,2016-12-03 01:49:01+00:00,"['Vegan', 'babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'news', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'women', 'girls', 'healthy', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'meal', 'plan', 'ideas', 'tips', 'late', 'night', 'midnight', 'morning', 'day', 'early', 'sleep', 'alcohol', 'beer', 'cider', 'sweden', 'company', 'berries', 'berry', 'bread']",4,Tesco (v) | Grocery Haul | #6,"Vegan grocery haul from Tesco 

Music: Going Higher by Ben Sound 
 www.bensound.com",52,0,0,796,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,12,48,2436,0.0016420361247947454,0.0,0.021346469622331693,0.0,Saturday,December,0,2,0,0.0,0.0
125,RjRPjgShErc,2016-11-28 14:11:32+00:00,"['Vegan', 'babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'news', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'women', 'girls', 'healthy', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'meal', 'plan', 'ideas', 'tips', 'pound stretcher', 'poundland', '99p store']",6,Pound Stretcher (v) | Grocery Haul | #5,"Vegan grocery haul from Poundstretcher. 

Click here to watch my Poundland haul: https://www.youtube.com/watch?v=yyaDvMx2NR8",95,2,0,887,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,8,13,36,2440,0.002459016393442623,0.000819672131147541,0.0389344262295082,0.021052631578947368,Monday,November,0,2,2,0.0,0.0
126,yyaDvMx2NR8,2016-11-12 12:01:54+00:00,"['Vegan', 'babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'news', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'women', 'girls', 'healthy', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'meal', 'plan', 'ideas', 'tips', 'poundland', '99p store', 'poundstretcher']",9,Poundland (v) | Grocery Haul | #4,"Vegan grocery haul from Poundland.

Click here to see my Pounstretcher haul: https://www.youtube.com/watch?v=RjRPjgShErc",930,19,0,630,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 4],
        [0, 0, 4],
        [3, 0, 4]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [3, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [1, 0, 2]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,13,36,2456,0.0036644951140065146,0.007736156351791531,0.3786644951140065,0.02043010752688172,Saturday,November,0,2,0,0.0,0.0
127,DaSKFdRmjN4,2016-11-02 23:41:18+00:00,"['Vegan', 'babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'news', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'women', 'girls', 'healthy', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'meal', 'plan', 'ideas', 'tips', 'asda', 'tesco', 'sainsbury', 'aldi', 'lidl', 'UK']",8,Asda (v) | Grocery Haul | #3,Vegan grocery haul from Asda,76,3,0,735,false,public,"[array([[[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 1, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,5,39,2466,0.0032441200324412004,0.0012165450121654502,0.030819140308191405,0.039473684210526314,Wednesday,November,0,2,0,0.0,0.0
128,5_JKN3Th_uo,2016-10-31 14:58:55+00:00,"['Vegan', 'babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'news', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'women', 'girls', 'healthy', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'meal', 'plan', 'ideas', 'tips', 'cheap', 'affordable', 'october']",4,Tesco (v) | Grocery Haul | #2,Vegan grocery haul from Tesco,40,1,0,762,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,5,36,2468,0.0016207455429497568,0.0004051863857374392,0.01620745542949757,0.025,Monday,October,0,2,0,0.0,0.0
129,RjAAe2vUJAA,2016-10-30 10:16:21+00:00,"['Vegan', 'babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'news', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'women', 'girls', 'healthy', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'meal', 'plan', 'ideas', 'tips', 'cheap', 'lazy']",6,What I ate in a week as a vegan | lazy & unplanned | OCT '16,"What I ate for ONE week in October. If you like this and want to know any recipes for the meals in this video, please comment and give a thumbs up. 

Music: http://www.bensound.com",60,3,0,215,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 2],
        [0, 0, 2]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,16,33,35,2470,0.0024291497975708503,0.0012145748987854252,0.024291497975708502,0.05,Sunday,October,2,2,0,-0.3612,0.6249
130,MR1cXV0mRow,2016-10-13 20:50:30+00:00,"['Vegan', 'babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'news', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'women', 'girls', 'healthy', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'meal', 'plan', 'ideas', 'tips', 'alpro', 'go on', 'yogurt', 'yohgurt', 'snack', 'dessert', 'desert', 'sweet', 'thick']",0,Alpro go-on yoghurt | Review,My opinion and thoughts on the new range of Alpro go-on yoghurts.,1427,4,0,394,false,public,"[array([[[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 1, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,5,12,42,2486,0.0,0.0016090104585679806,0.5740144810941271,0.002803083391730904,Thursday,October,0,0,0,0.0,0.0
131,ANTkM6Ji2hI,2016-10-04 20:06:19+00:00,"['Vegan', 'babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'news', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'women', 'girls', 'healthy', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'meal', 'plan', 'ideas', 'tips', 'tesco', 'mini', 'aldi', 'asda', 'weekly', 'fruit', 'vegetables']",6,Tesco (v) | Grocery Haul | #1,Vegan grocery haul from Tesco,79,2,0,648,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[1, 0, 0],
        [1, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[1, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,5,40,2495,0.002404809619238477,0.0008016032064128256,0.031663326653306616,0.02531645569620253,Tuesday,October,0,2,0,0.0,0.0
132,ACAvdm_cPGg,2016-10-03 12:11:04+00:00,"['Vegan', 'babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'news', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'women', 'girls', 'healthy', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'meal', 'plan', 'ideas', 'tips']",4,Can't afford VEGAN food? | Get it for free at Foodbank,"Click here for part one: https://youtu.be/l1iqDeif-Uc
Click here for part two: https://youtu.be/maSBme834UA
Click here for part three: https://youtu.be/F8dyuUobr84",135,3,0,1100,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,11,18,33,2496,0.0016025641025641025,0.001201923076923077,0.054086538461538464,0.022222222222222223,Monday,October,1,0,7,0.5106,0.0
